id	logFC	AveExpr	t	P.Value	adj.P.Val	B
BTN2A3P	-0.0779833539682517	5.94528438345865	-1.70348070877292	0.090794858634562	0.162779523667164	-5.4589722581675
MED8	0.0602730825396858	7.80507627819549	1.70327225801172	0.0908339566172348	0.162826355376152	-5.45931876960797
WIPF2	-0.112476607936506	9.66425029323308	-1.70276165859675	0.090929784839387	0.162974852187492	-5.46016737669374
ICAM5	-0.0621214142857145	5.21098337593985	-1.70022119804754	0.0914077959067131	0.163808200947934	-5.4643859560361
ANP32A-IT1	0.131235323809526	7.24589769924812	1.70004387655795	0.091441236696761	0.163844729126226	-5.46468018333441
SNX11	0.074418865079366	8.76018945864662	1.69963562104949	0.0915182667853919	0.163947246017844	-5.46535748483335
PECR	0.074379171428574	6.41958921804511	1.69960216168194	0.0915245822724736	0.163947246017844	-5.46541298747907
TSPAN6	0.0541773841269801	4.872348	1.69932415079272	0.0915770707887244	0.164017853876237	-5.4658741135371
ZNF155	0.0627825238095223	5.41531405263158	1.69906265090307	0.0916264643496855	0.164065029385372	-5.46630778751536
N4BP2L1	-0.0528249999999995	5.7840125112782	-1.69904626272027	0.0916295605620567	0.164065029385372	-5.46633496371051
NCAPH	-0.0736520285714262	5.27427991729323	-1.69836289333393	0.0917587449605876	0.1642728965281	-5.46746795804641
ACADM	0.238389763492068	6.48334166165414	1.69647202670709	0.092116966497641	0.164870467889986	-5.47060065168988
FOXL2	-0.046384158730155	4.55161015789474	-1.69646230182268	0.0921188117928508	0.164870467889986	-5.47061675475709
SOX17	-0.05029973968254	4.56938256390977	-1.69619953635977	0.0921686828635046	0.164936199739198	-5.47105182466015
BMP4	-0.0754633984126967	5.65419940601504	-1.69602033898284	0.0922027058641487	0.164973556706593	-5.47134849096995
CDC42EP3	-0.114562095238092	9.61894996992481	-1.69580828990747	0.0922429793725418	0.165022085139244	-5.47169950542179
AKR1C1	0.0661310984127015	6.18061542857143	1.69553521702002	0.0922948638990846	0.165091368810508	-5.47215147344813
VPS4B	-0.192772169841264	9.08521066165414	-1.6952577080712	0.0923476155682901	0.165162183601896	-5.47261071227644
CACNG3	-0.0588103015873003	4.98032293984962	-1.69437439946667	0.0925156867046651	0.165439195777417	-5.47407198631745
MRPS12	0.0448672111111108	6.48815506766917	1.69414638423934	0.0925591125060371	0.165493266418603	-5.47444907776492
CNNM1	-0.066472522222222	5.65325311278195	-1.69376530471821	0.0926317265482116	0.165599502026921	-5.47507919836211
RPRD2	-0.127916693650789	9.01469736090226	-1.69356875827347	0.0926691962076939	0.165634413287491	-5.475404137737
MIER2	-0.0681993809523789	6.54487168421053	-1.69352439643915	0.0926776550598882	0.165634413287491	-5.47547747371071
SCRIB	-0.0919407063492086	7.94503321804511	-1.69327558968018	0.0927251088007498	0.16569562307488	-5.47588875006407
SPO11	-0.0379486999999976	4.69791585714286	-1.6931403447638	0.0927509117006431	0.165707212757244	-5.47611228496978
SELE	-0.0405309095238104	3.8414637518797	-1.69300233117458	0.0927772488347469	0.165707212757244	-5.47634037835279
S100P	0.429317636507941	9.769449	1.69299102377213	0.0927794068954758	0.165707212757244	-5.47635906517031
CHAC1	-0.0718835111111087	6.0819052556391	-1.69296476844529	0.0927844179815424	0.165707212757244	-5.47640245473663
C4orf19	-0.0591335317460331	4.92927069172932	-1.69244620629185	0.0928834356744731	0.165860445544797	-5.47725929874982
LIM2	0.0628869682539701	5.58490815037594	1.69216348635945	0.0929374562103347	0.165933295464895	-5.47772634395667
UXS1	-0.0935655793650731	8.60149518045113	-1.69178626199198	0.0930095738315857	0.166038431133694	-5.47834939140188
DKFZP434A062	-0.0572317825396791	6.2494252631579	-1.69158229439863	0.0930485871987591	0.16608444838834	-5.47868622166657
ADAM30	-0.0695478507936507	5.10954709022556	-1.69103011292873	0.0931542709115851	0.166249436978889	-5.47959789403109
CDH16	-0.0849293460317444	5.87033609022556	-1.690579836808	0.0932405227295663	0.166362632494885	-5.48034110581128
ENO3	-0.116261007936505	6.38847221804511	-1.69056057535865	0.0932442137660605	0.166362632494885	-5.48037289393316
MSX2	0.0351513857142844	4.77488430075188	1.69008301840481	0.0933357650529093	0.166502300239395	-5.48116091885375
RB1	0.135555561904762	6.08008255639098	1.68930287486585	0.0934854813591637	0.166745674498193	-5.48244778834454
RPGRIP1L	-0.038625742857143	3.86079794736842	-1.68826461412388	0.093685034709117	0.167077858944002	-5.48415954692389
OR3A3	0.0736161507936517	5.96855512030075	1.68707591906608	0.0939139255504982	0.167462262016151	-5.48611808556192
CPED1	0.0648353031746032	5.20365109774436	1.68696258464222	0.0939357724788513	0.167477418736093	-5.48630475061106
PTTG1IP	-0.0873893571428592	11.4693257443609	-1.68676740717018	0.093973405555223	0.167520712161804	-5.48662618535047
NPHS1	0.0509672095238134	5.41421803759398	1.68667122491057	0.0939919554004169	0.16752997959722	-5.48678457331076
ZCWPW1	-0.0586288873015866	7.02524856390977	-1.68641371233433	0.0940416342527111	0.167594720437867	-5.4872085890804
TTR	-0.0806766857142831	6.33880001503759	-1.68577011418878	0.09416588912599	0.167792328422738	-5.48826805546683
POU4F1	0.0338644444444451	4.46601080451128	1.68562508818433	0.0941939066231617	0.167818421171011	-5.4885067381794
ZNF717	-0.0594790333333357	4.73300472180451	-1.68455876917764	0.094400115809698	0.16816193259229	-5.49026107389353
OR11A1	-0.0482414063492085	4.99227227819549	-1.68448628050372	0.0944141472423475	0.16816305459148	-5.49038029553126
TMEM53	0.0727788603174613	6.65244806015038	1.68373857284768	0.09455897762051	0.16839711200428	-5.49160975846663
HS3ST3A1	-0.046618712698411	4.71901339097744	-1.68338445272513	0.0946276332101267	0.168495464952557	-5.4921918591025
FAS	0.273520047619048	7.24555187218045	1.68322367879891	0.094658816835874	0.168527076284981	-5.49245609964179
GPR4	-0.0624907698412693	5.85689396240601	-1.68315197557229	0.0946727270407284	0.168527930047817	-5.49257393992891
SIGIRR	-0.0861446063491922	9.53402393984962	-1.68268225819243	0.0947638917366677	0.168663807959176	-5.4933457754981
DPY19L1	0.150298723809526	6.03780235338346	1.68260158111227	0.0947795570343647	0.168663807959176	-5.49347832261212
PPP1CC	0.149835393650802	10.8667896541353	1.68255098410857	0.0947893826688006	0.168663807959176	-5.49356144704012
ADCY9	-0.063625576190474	6.28474018796993	-1.68235685772192	0.0948270885061639	0.168704527908989	-5.49388034972597
HOXC11	-0.0798180777777748	6.02124112030075	-1.68229473786005	0.0948391568273838	0.168704527908989	-5.49398239018301
ARID5A	-0.0882059396825401	8.36474707518797	-1.68169166262495	0.0949563838188318	0.168889114692941	-5.49497283692036
SIL1	0.0614370730158749	7.24814928571429	1.6816189436915	0.0949705270004838	0.168890330612538	-5.4950922421972
FCGR2C	-0.106759433333332	8.80040172932331	-1.68145770579028	0.0950018924160354	0.168922168915462	-5.49535697893039
MED16	-0.0914720285714274	8.35206668421053	-1.68121044484676	0.0950500080921423	0.168973965463896	-5.49576290976102
FBXO24	0.0551142317460327	5.15820545864662	1.68116961518019	0.095057955228693	0.168973965463896	-5.49582993474087
SMG5	-0.0765459301587335	8.15170054135338	-1.68070695482174	0.0951480456215426	0.169110152472963	-5.49658931765989
ZC4H2	-0.0642384238095213	7.01794339849624	-1.68052039588872	0.0951843924084519	0.169150793930216	-5.49689546761871
KCNQ1DN	-0.0843242222222234	6.24944248120301	-1.67983991924418	0.0953170632166015	0.169362575650229	-5.49801187836372
IFT122	-0.0775278333333347	6.90479306766917	-1.67945017444209	0.0953931182008479	0.169473714736548	-5.49865111041212
B3GNT1	-0.0613825285714258	6.94640254887218	-1.67883311791853	0.0955136313896798	0.169647782431456	-5.49966287248555
CAPRIN2	-0.119641341269837	8.35179928571429	-1.67881006041865	0.0955181369842392	0.169647782431456	-5.49970067200861
EFCAB2	0.0346958619047602	4.67488264661654	1.67870901191896	0.0955378845880238	0.169658841750711	-5.49986632092133
HEATR3	-0.123848595238093	6.71427476691729	-1.67812450528803	0.0956521778310814	0.169837770967088	-5.5008243157507
PITPNM3	-0.0490778365079354	4.9414004962406	-1.67662085038373	0.0959467082017881	0.170336629105268	-5.5032873070874
RP1-217P22.2	0.0556295047619075	4.74375006766917	1.67609965742037	0.0960489687062516	0.17049405281172	-5.50414052885856
SLC6A5	0.0670033809523813	5.06891541353383	1.67589533837563	0.0960890811211313	0.170541130114279	-5.50447494108193
AUTS2	-0.176978052380951	8.5230227518797	-1.67473080061877	0.0963179649316676	0.170923182571428	-5.50638021240086
LDB1	-0.0575780873015859	7.46676261654135	-1.67456684779699	0.0963502243977892	0.170956252226168	-5.50664834959343
LOC93432	0.0479944174603171	4.56393890225564	1.67443092794643	0.0963769747049624	0.170977464651376	-5.50687062109067
GPR37L1	-0.0699250095238115	5.4241557443609	-1.67436764528437	0.0963894313790114	0.170977464651376	-5.50697410214922
LY6E	-0.201109931746023	9.34929598496241	-1.67381750261679	0.0964977773527488	0.171129808920867	-5.50787354833258
XRCC6	-0.0534359444444412	8.21698640601504	-1.67375252425223	0.0965105807984	0.171129808920867	-5.5079797648693
RYR1	-0.108488550793652	5.80255527067669	-1.67372385489053	0.0965162302943078	0.171129808920867	-5.50802662783156
CALML5	0.0559948714285721	5.09117584210526	1.67305895015752	0.0966473294361224	0.171338046024931	-5.50911326577609
LINC00675	0.0498500047619084	4.8285635112782	1.67272369263947	0.0967134867006003	0.171431110484409	-5.50966101216967
ZNF614	0.0337303698412716	5.07684569924812	1.67252556257258	0.0967526014540748	0.171476220769171	-5.50998466917136
GIPC2	0.0372382158730176	4.07519333082707	1.6724405489717	0.0967693887252792	0.171481752538456	-5.51012353256988
SYF2	0.0858252698412709	9.28200863909774	1.67223936851106	0.096809124351686	0.171527943005501	-5.51045211894472
FAM49B	0.0622020380952417	8.02175096240602	1.67164605410587	0.0969263881249918	0.171711466637357	-5.511420953744
KIR2DL3	-0.170594934920633	6.82430411278196	-1.6705105640784	0.097151128755907	0.172085313894568	-5.51327419873116
LOC100127886	-0.0406534999999986	3.77496713533835	-1.67032745238148	0.0971874103569841	0.172125282309024	-5.51357294416911
GPR17	0.0417154158730177	4.66725532330827	1.67020996166897	0.0972106956388367	0.172142225356495	-5.5137646128982
THNSL1	0.0438335269841295	4.10682857894737	1.67001339399556	0.0972496631324021	0.172186930010637	-5.51408525509315
FNTA	0.144901061904759	9.12929238345865	1.66966993891956	0.0973177798302811	0.172283225354171	-5.51464541392358
PRPF39	0.183433366666663	5.41120263909774	1.66920865161013	0.0974093266183518	0.172420966343219	-5.51539757767502
SOCS1	-0.0522417650793647	5.78877984210526	-1.66885292293246	0.0974799718345366	0.17252167652747	-5.51597748401868
FYN	0.0835383746031813	10.3150442481203	1.66847050675032	0.0975559631822186	0.172631818644828	-5.51660076395393
GALR2	0.0529041761904763	4.83355168421053	1.66823981527124	0.097601827894846	0.172681793883516	-5.51697668957466
TNFSF4	0.113015284126982	6.52729760150376	1.66819003054191	0.0976117280854141	0.172681793883516	-5.5170578102421
PCF11	-0.23656506190476	7.75526197744361	-1.6681162271284	0.0976264061244624	0.172683414723676	-5.51717806337161
UMOD	-0.0641203428571364	5.32444687969925	-1.66796997573063	0.0976554979039116	0.172710526807369	-5.51741634606188
SFTPC	-0.0634330888888863	6.14625319548872	-1.66770607638766	0.0977080094964126	0.172779044977591	-5.51784625806866
PDE6C	0.0294167365079376	3.49618127067669	1.66708013095705	0.097832653502757	0.172975079068986	-5.51886570970167
FGF6	-0.0884505761904748	6.67868296992481	-1.6669845848511	0.0978516908184364	0.172984364101119	-5.51902128943755
C3orf36	-0.0625073634920623	5.19545230827068	-1.66625298349077	0.0979975597271587	0.173201827552171	-5.52021228791176
DHRS12	-0.10209443650793	7.45580759398496	-1.66616448911897	0.0980152159079796	0.173201827552171	-5.5203563168862
CYLD	0.0888674000000007	7.6515287443609	1.66615999654193	0.0980161123245112	0.173201827552171	-5.52036362858224
ZNF428	-0.0642333317460322	7.73439444360902	-1.66599860667107	0.0980483192920116	0.17323434391385	-5.5206262790245
KIF11	0.0926394904761896	4.46039943609023	1.66439026244234	0.0983697478357906	0.17377778344974	-5.52324241069464
EDA2R	-0.0783785619047634	5.88841931578947	-1.66422247323571	0.0984033295707194	0.173812637873506	-5.52351519691001
BBOX1	0.0446101793650806	4.23473181954887	1.66406571397073	0.0984347121111036	0.173843598532038	-5.52377002717355
PQLC2	-0.08198376984127	6.42258820300752	-1.66390203866131	0.0984674878385742	0.17387701061053	-5.52403607569582
USF2	-0.0765579650793651	9.32030727067669	-1.66383035956095	0.0984818442419665	0.17387789243678	-5.52415257967728
IL36G	0.0512230126984123	4.81921335338346	1.66359845327153	0.0985283036744024	0.173935446610355	-5.52452947673424
BDKRB1	-0.0549622825396838	5.22049687969925	-1.66290742580076	0.0986668470537033	0.174115585971367	-5.52565224460531
KCTD17	-0.0682951285714299	7.07225362406015	-1.66281164786647	0.0986860618766311	0.174115585971367	-5.52580782740846
MCFD2	0.0921271190476212	6.79541833834586	1.66276534631718	0.0986953519059265	0.174115585971367	-5.52588303710778
ACBD4	-0.0730500777777801	7.47887493984962	-1.66274498409334	0.0986994376440532	0.174115585971367	-5.52591611175239
RP11-714L20.1	-0.0391944666666673	4.46936457142857	-1.66274354656706	0.0986997260929495	0.174115585971367	-5.52591844673172
RNF219	0.183821720634917	5.88456178195489	1.66216888966296	0.0988150892238651	0.174294593699896	-5.52685170899645
SHROOM2	-0.0554404539682523	4.88917892481203	-1.6618510283771	0.0988789470363707	0.174382716431817	-5.52736779356757
WDR5B	0.070391400000001	5.78659339097744	1.66130914888727	0.0989878865339805	0.174550309194546	-5.52824737933092
TRIM32	-0.0842689015872997	7.23759396240601	-1.6611436862909	0.0990211704475731	0.174584466316727	-5.52851590550933
TECR	-0.100923157142853	9.50863426315789	-1.66099714052775	0.0990506566550031	0.174611919037227	-5.528753710486
C11orf24	-0.0656038730158741	7.53352480451128	-1.65911609323934	0.0994297683717494	0.175255616452973	-5.5318043650726
CD180	0.112416950793655	8.42784802255639	1.65882269222203	0.0994890066649734	0.175335401071922	-5.5322798995245
BIN3	0.0850763777777832	9.06209654887218	1.65856243199274	0.0995415775890218	0.175403414630957	-5.53270165297863
PP13	-0.0683075349206312	6.75127015789474	-1.65816450046745	0.0996220005694046	0.175520480643764	-5.53334638094898
GTF2IRD1	-0.0600053492063477	5.96521487218045	-1.65767746553592	0.0997205028982626	0.175669362679685	-5.53413527210683
LRRC1	-0.0312461047619017	4.87047144360902	-1.65732603240943	0.0997916286787902	0.175769982686898	-5.53470437959247
CD1B	-0.0568624428571445	5.23370568421053	-1.65725100297002	0.099806819021455	0.175772065274557	-5.53482586656132
COA7	0.0592471619047661	6.6228462406015	1.65656410776464	0.0999459734514898	0.175992432622691	-5.53593783557481
SYT5	-0.0596191587301576	5.31460879699248	-1.65558136507197	0.100145334040531	0.176318738815852	-5.53752796334421
GREM1	-0.027954831746031	3.92854653383459	-1.65491272507167	0.100281158496898	0.176533105614348	-5.53860933936584
KIAA1654	-0.0481487507936498	5.47148591729323	-1.65445509344571	0.100374205255689	0.176672117765238	-5.53934921480671
REEP4	0.0615996523809557	7.97600377443609	1.65430190744592	0.100405366942244	0.176702180139029	-5.53959683424399
ADORA1	-0.0548087444444425	5.76308345112782	-1.65415270873136	0.100435725015655	0.176730820010719	-5.53983798723402
EXPH5	0.0456751063492069	5.1119337518797	1.65334200594891	0.100600811375757	0.176996492027902	-5.54114797820377
OPRM1	-0.0413951523809537	4.3013997443609	-1.6522950963777	0.10081432085287	0.177347272965346	-5.54283873707055
OLFML2B	0.04733602063492	5.24583491729323	1.65140860105051	0.100995400383589	0.177640914495833	-5.54426962333732
GPD2	-0.0372941111111116	4.59482534586466	-1.65085895170392	0.101107805772765	0.177807614800603	-5.54515643859424
USP13	0.0948439238095249	7.40855347368421	1.65080660544713	0.101118516035791	0.177807614800603	-5.54524088031629
RPS6KB1	0.0933597920634934	6.24985595488722	1.65049560158854	0.101182167571677	0.177894610997534	-5.54574251938641
C6orf123	-0.06312252063492	5.06779696992481	-1.6501884748683	0.101245057262338	0.177980243559515	-5.54623781573571
GPR45	-0.048938430158727	5.12544709022556	-1.64998774456638	0.101286177392971	0.178027588447541	-5.54656148117134
DGKB	0.038050517460317	3.91750512781955	1.64905404369123	0.101477625305185	0.178339109569952	-5.54806652046971
ANKEF1	-0.0784708777777814	5.71571303007519	-1.64864446616546	0.101561697806177	0.17846186585519	-5.54872646347452
CCDC19	-0.0776065444444427	6.95325732330827	-1.64812654126433	0.101668090673419	0.178623803104181	-5.54956075886169
FN1	0.0678269682539696	5.05784843609023	1.6477722889441	0.101740913352383	0.178726722769943	-5.55013125860722
WDR96	0.0331675952380981	3.6819832481203	1.6474945874601	0.101798029043132	0.17880202525661	-5.55057839602358
PNLIPRP2	-0.0358763714285741	4.63644512781955	-1.64736820367708	0.101824031317382	0.178822665496222	-5.55078186726737
H2BFS	-0.123141612698417	9.76619789473684	-1.64710345594343	0.101878518003736	0.178893317088005	-5.55120804862528
MPHOSPH6	0.0868761650793664	7.9627165037594	1.64652910693911	0.101996803193088	0.179057028944072	-5.5521323888973
DRAM1	0.129873036507934	7.84372157894737	1.64651218289835	0.102000290316562	0.179057028944072	-5.55215962125337
ASIC1	-0.0502035396825402	5.55241119548872	-1.64629253252215	0.102045557006548	0.179111435070383	-5.55251303476876
